507, 506, 802153
507, 499, 503, 508, 508, 802187
505, 495, 501, 507, 506, 802222
507, 497, 502, 508, 507, 802255
506, 496, 502, 508, 507, 802290
508, 499, 504, 509, 509, 802324
508, 499, 503, 509, 509, 802359
508, 499, 503, 508, 509, 802393
507, 498, 502, 508, 508, 802427
508, 499, 503, 509, 510, 802462
506, 497, 502, 507, 507, 802496
506, 497, 502, 507, 507, 802531
505, 495, 501, 507, 506, 802565
506, 496, 502, 507, 506, 802599
507, 496, 503, 508, 507, 802633
507, 496, 503, 508, 506, 802668
507, 497, 502, 508, 508, 802702
508, 499, 504, 510, 509, 802737
507, 498, 502, 508, 508, 802770
507, 497, 502, 508, 508, 802805
506, 496, 501, 507, 507, 802839
508, 499, 504, 509, 509, 802874
508, 499, 503, 509, 509, 802908
505, 496, 501, 507, 507, 802942
507, 497, 502, 508, 508, 802976
505, 495, 501, 507, 506, 803011
506, 496, 503, 508, 507, 803045
506, 495, 501, 507, 506, 803080
507, 496, 502, 508, 507, 803113
508, 499, 504, 509, 509, 803148
508, 498, 502, 508, 508, 803182
507, 497, 502, 508, 508, 803217
507, 497, 502, 508, 508, 803251
508, 499, 503, 509, 509, 803286
507, 498, 502, 508, 508, 803319
507, 498, 502, 508, 508, 803354
505, 495, 501, 507, 506, 803388
507, 497, 503, 509, 508, 803423
507, 497, 503, 508, 507, 803457
506, 497, 502, 508, 507, 803491
507, 497, 502, 508, 507, 803525
507, 497, 502, 508, 507, 803560
508, 498, 503, 509, 508, 803595
506, 497, 502, 508, 507, 803629
508, 499, 503, 509, 509, 803663
506, 497, 502, 507, 508, 803697
508, 499, 503, 509, 509, 803732
505, 495, 501, 507, 506, 803766
508, 498, 503, 509, 509, 803801
506, 496, 501, 507, 507, 803834
508, 499, 504, 509, 509, 803869
506, 496, 501, 507, 507, 803903
507, 498, 502, 508, 508, 803938
507, 497, 503, 508, 508, 803972
506, 496, 501, 507, 506, 804006
507, 496, 503, 508, 507, 804040
505, 495, 501, 507, 506, 804075
508, 498, 504, 509, 508, 804109
507, 498, 502, 508, 508, 804144
507, 498, 502, 508, 508, 804177
507, 497, 502, 508, 508, 804212
507, 498, 503, 509, 508, 804246
508, 499, 504, 509, 509, 804281
506, 497, 501, 507, 507, 804315
507, 498, 502, 508, 508, 804349
507, 498, 502, 508, 508, 804383
507, 498, 503, 508, 508, 804418
505, 495, 501, 507, 506, 804452
508, 499, 503, 509, 509, 804487
505, 495, 501, 507, 506, 804520
508, 499, 504, 509, 509, 804555
505, 495, 501, 507, 506, 804589
506, 497, 501, 508, 507, 804624
508, 498, 504, 509, 508, 804659
507, 498, 502, 508, 508, 804692
507, 497, 503, 508, 508, 804727
507, 498, 502, 508, 508, 804761
507, 497, 502, 508, 507, 804796
507, 498, 502, 508, 508, 804830
507, 497, 503, 508, 507, 804865
506, 497, 502, 507, 507, 804898
508, 498, 503, 509, 508, 804933
506, 496, 501, 507, 507, 804967
507, 497, 503, 508, 507, 805002
506, 496, 502, 508, 507, 805036
506, 497, 502, 508, 507, 805070
507, 496, 503, 508, 507, 805104
506, 496, 502, 508, 506, 805139
507, 498, 502, 508, 508, 805173
509, 499, 504, 509, 509, 805208
507, 498, 502, 508, 508, 805241
508, 500, 503, 509, 509, 805276
506, 498, 501, 508, 508, 805310
508, 500, 503, 508, 510, 805345
506, 497, 502, 507, 507, 805379
506, 497, 501, 507, 507, 805413
506, 496, 501, 507, 506, 805447
507, 497, 503, 508, 507, 805482
507, 498, 503, 509, 508, 805516
506, 495, 501, 507, 506, 805551
507, 497, 503, 508, 507, 805584
506, 495, 501, 507, 505, 805619
509, 499, 505, 510, 509, 805653
507, 498, 502, 508, 508, 805688
509, 500, 503, 509, 510, 805722
510, 501, 495, 511, 515, 805756
512, 494, 507, 504, 508, 805791
501, 493, 507, 505, 501, 805825
505, 505, 495, 514, 512, 805860
511, 495, 500, 507, 509, 805894
505, 489, 510, 502, 500, 805928
503, 501, 502, 512, 506, 805962
508, 499, 494, 510, 511, 805997
511, 491, 508, 504, 505, 806031
503, 496, 507, 507, 502, 806066
507, 506, 496, 515, 514, 806099
512, 496, 501, 506, 510, 806134
507, 493, 511, 505, 503, 806168
503, 503, 500, 512, 509, 806203
511, 502, 496, 511, 515, 806237
508, 490, 508, 503, 504, 806272
502, 498, 505, 508, 504, 806305
508, 507, 497, 516, 515, 806340
510, 493, 500, 504, 508, 806374
504, 493, 511, 504, 502, 806409
504, 504, 499, 513, 510, 806443
512, 501, 498, 511, 514, 806477
509, 491, 509, 503, 504, 806511
502, 499, 504, 508, 504, 806546
509, 506, 496, 514, 515, 806580
512, 494, 504, 505, 508, 806615
502, 492, 509, 504, 500, 806648
504, 504, 496, 513, 510, 806683
513, 498, 499, 509, 513, 806717
506, 488, 509, 502, 500, 806752
501, 498, 503, 510, 504, 806786
508, 501, 494, 512, 512, 806820
512, 492, 506, 505, 507, 806855
504, 495, 510, 506, 502, 806889
505, 505, 495, 514, 512, 806924
513, 497, 500, 508, 512, 806958
506, 491, 511, 503, 502, 806992
504, 504, 504, 513, 509, 807026
510, 502, 494, 511, 514, 807061
510, 492, 507, 503, 506, 807095
501, 495, 507, 505, 501, 807130
507, 507, 496, 516, 515, 807163
511, 494, 500, 506, 509, 807198
505, 491, 512, 503, 501, 807232
504, 503, 501, 513, 509, 807267
511, 502, 496, 511, 514, 807301
510, 491, 510, 504, 505, 807335
499, 494, 503, 505, 500, 807369
509, 507, 497, 516, 516, 807404
512, 493, 501, 505, 508, 807438
505, 493, 512, 505, 502, 807473
503, 503, 497, 513, 509, 807506
512, 501, 497, 510, 514, 807541
509, 491, 510, 503, 504, 807575
502, 498, 505, 509, 504, 807610
508, 505, 495, 514, 515, 807644
512, 493, 503, 504, 509, 807678
504, 494, 511, 505, 502, 807712
503, 503, 495, 513, 510, 807747
512, 498, 498, 509, 513, 807781
507, 489, 510, 502, 502, 807816
503, 500, 505, 511, 506, 807849
507, 502, 493, 512, 513, 807884
510, 490, 505, 503, 505, 807918
503, 493, 510, 506, 501, 807953
505, 503, 495, 514, 511, 807988
514, 498, 503, 509, 513, 808022
506, 490, 511, 502, 501, 808056
505, 504, 505, 514, 509, 808090
511, 504, 495, 513, 516, 808125
511, 492, 507, 503, 507, 808159
502, 495, 507, 506, 502, 808194
506, 506, 495, 515, 515, 808227
513, 495, 501, 506, 511, 808262
504, 490, 511, 503, 501, 808296
502, 502, 500, 513, 508, 808331
512, 502, 496, 512, 515, 808365
511, 489, 509, 503, 504, 808399
501, 495, 506, 507, 502, 808433
508, 507, 496, 516, 515, 808468
512, 493, 500, 504, 509, 808502
505, 493, 514, 505, 502, 808537
502, 501, 497, 512, 508, 808570
514, 501, 498, 511, 515, 808605
508, 490, 510, 502, 502, 808639
